"FinbraCampo_Id";"FinbraCampo_ArquivoXls";"FinbraCampo_Tabela";"FinbraCampo_Campo";"FinbraCampo_Ano";"FinbraCampo_DataTab";"FinbraCampo_IDMunic"
328;"Finbra94-96.xlsx";"Quadro1-95";"RECTRIBUTARIA";1995;1;0
329;"Finbra94-96.xlsx";"Quadro1-95";"RECPATRIMONIAL";1995;1;0
330;"Finbra94-96.xlsx";"Quadro1-95";"RECINDUSTRIAL";1995;1;0
331;"Finbra94-96.xlsx";"Quadro1-95";"TRANSFCORRENTES";1995;1;0
332;"Finbra94-96.xlsx";"Quadro1-95";"RECCORRENTES";1995;1;0
333;"Finbra94-96.xlsx";"Quadro1-95";"TOTALRECCAP";1995;1;0
334;"Finbra94-96.xlsx";"Quadro1-95";"OPERCRÉDITO";1995;1;0
335;"Finbra94-96.xlsx";"Quadro1-95";"ALIENAÇAOBENS";1995;1;0
336;"Finbra94-96.xlsx";"Quadro1-95";"TRANSFCAPITAL";1995;1;0
337;"Finbra94-96.xlsx";"Quadro1-95";"OUTRRECCAPITAL";1995;1;0
338;"Finbra94-96.xlsx";"Quadro1-96";"MUNICÍPIOS";1996;1;1
339;"Finbra94-96.xlsx";"Quadro1-96";"UF";1996;1;1
340;"Finbra94-96.xlsx";"Quadro1-96";"RECORÇAMENTÁRIAS";1996;1;0
341;"Finbra94-96.xlsx";"Quadro1-96";"RECCORRENTES";1996;1;0
342;"Finbra94-96.xlsx";"Quadro1-96";"RECTRIBUTÁRIA";1996;1;0
343;"Finbra94-96.xlsx";"Quadro1-96";"RECPATRIMONIAL";1996;1;0
344;"Finbra94-96.xlsx";"Quadro1-96";"RECINDUSTRIAL";1996;1;0
345;"Finbra94-96.xlsx";"Quadro1-96";"TRANSFCORRENTES";1996;1;0
346;"Finbra94-96.xlsx";"Quadro1-96";"OUTRECCORRENTES";1996;1;0
347;"Finbra94-96.xlsx";"Quadro1-96";"RECCAPITAL";1996;1;0
348;"Finbra94-96.xlsx";"Quadro1-96";"OPERCREDITO";1996;1;0
349;"Finbra94-96.xlsx";"Quadro1-96";"ALIENBENS";1996;1;0
350;"Finbra94-96.xlsx";"Quadro1-96";"TRANSFCAPITAL";1996;1;0
351;"Finbra94-96.xlsx";"Quadro1-96";"OUTRECAPITAL";1996;1;0
352;"Finbra94-96.xlsx";"Quadro2-94";"MUNICÍPIOS";1994;1;1
353;"Finbra94-96.xlsx";"Quadro2-94";"UF";1994;1;1
354;"Finbra94-96.xlsx";"Quadro2-94";"RECTRIBUTÁRIAS";1994;1;0
355;"Finbra94-96.xlsx";"Quadro2-94";"IMPOSTOS";1994;1;0
356;"Finbra94-96.xlsx";"Quadro2-94";"IMPATRIRENDA";1994;1;0
357;"Finbra94-96.xlsx";"Quadro2-94";"IPTU";1994;1;0
358;"Finbra94-96.xlsx";"Quadro2-94";"ITBI";1994;1;0
359;"Finbra94-96.xlsx";"Quadro2-94";"IMPRODCIRC";1994;1;0
360;"Finbra94-96.xlsx";"Quadro2-94";"ISS";1994;1;0
361;"Finbra94-96.xlsx";"Quadro2-94";"IVVC";1994;1;0
362;"Finbra94-96.xlsx";"Quadro2-94";"TAXAS";1994;1;0
363;"Finbra94-96.xlsx";"Quadro2-94";"PODERDEPOLICIA";1994;1;0
364;"Finbra94-96.xlsx";"Quadro2-94";"PRESTSERV";1994;1;0
365;"Finbra94-96.xlsx";"Quadro2-94";"CONTMELHORIA";1994;1;0
366;"Finbra94-96.xlsx";"Quadro2-95";"MUNICÍPIOS";1995;1;1
367;"Finbra94-96.xlsx";"Quadro2-95";"UF";1995;1;1
368;"Finbra94-96.xlsx";"Quadro2-95";"RECTRIBUTARIAS";1995;1;0
369;"Finbra94-96.xlsx";"Quadro2-95";"IMPOSTOS";1995;1;0
370;"Finbra94-96.xlsx";"Quadro2-95";"IMPATRIRENDA";1995;1;0
371;"Finbra94-96.xlsx";"Quadro2-95";"IPTU";1995;1;0
372;"Finbra94-96.xlsx";"Quadro2-95";"ITBI";1995;1;0
373;"Finbra94-96.xlsx";"Quadro2-95";"IMPPRODCIRC";1995;1;0
374;"Finbra94-96.xlsx";"Quadro2-95";"ISS";1995;1;0
375;"Finbra94-96.xlsx";"Quadro2-95";"IVVC";1995;1;0
376;"Finbra94-96.xlsx";"Quadro2-95";"TAXAS";1995;1;0
377;"Finbra94-96.xlsx";"Quadro2-95";"PODERDEPOLICIA";1995;1;0
378;"Finbra94-96.xlsx";"Quadro2-95";"PRESTSERV";1995;1;0
379;"Finbra94-96.xlsx";"Quadro2-95";"CONTMELHORIA";1995;1;0
380;"Finbra94-96.xlsx";"Quadro2-96";"MUNICÍPIOS";1996;1;1
381;"Finbra94-96.xlsx";"Quadro2-96";"UF";1996;1;1
382;"Finbra94-96.xlsx";"Quadro2-96";"RECTRIBUTÁRIAS";1996;1;0
383;"Finbra94-96.xlsx";"Quadro2-96";"IMPOSTOS";1996;1;0
384;"Finbra94-96.xlsx";"Quadro2-96";"IMPATRIRENDA";1996;1;0
385;"Finbra94-96.xlsx";"Quadro2-96";"IPTU";1996;1;0
386;"Finbra94-96.xlsx";"Quadro2-96";"ITBI";1996;1;0
387;"Finbra94-96.xlsx";"Quadro2-96";"IMPRODCIRC";1996;1;0
388;"Finbra94-96.xlsx";"Quadro2-96";"ISS";1996;1;0
389;"Finbra94-96.xlsx";"Quadro2-96";"IVVC";1996;1;0
390;"Finbra94-96.xlsx";"Quadro2-96";"TAXAS";1996;1;0
391;"Finbra94-96.xlsx";"Quadro2-96";"PODERDEPOLICIA";1996;1;0
392;"Finbra94-96.xlsx";"Quadro2-96";"PRESTSERV";1996;1;0
393;"Finbra94-96.xlsx";"Quadro2-96";"CONTMELHORIA";1996;1;0
394;"Finbra94-96.xlsx";"Quadro3-94";"MUNICÍPIOS";1994;1;1
395;"Finbra94-96.xlsx";"Quadro3-94";"UF";1994;1;1
396;"Finbra94-96.xlsx";"Quadro3-94";"TRANSFCORRENTES";1994;1;0
397;"Finbra94-96.xlsx";"Quadro3-94";"CPFPM";1994;1;0
398;"Finbra94-96.xlsx";"Quadro3-94";"CPITR";1994;1;0
399;"Finbra94-96.xlsx";"Quadro3-94";"CPIOFOURO";1994;1;0
400;"Finbra94-96.xlsx";"Quadro3-94";"CPICMS";1994;1;0
401;"Finbra94-96.xlsx";"Quadro3-94";"CPIPVA";1994;1;0
402;"Finbra94-96.xlsx";"Quadro3-94";"CPFPEX";1994;1;0
403;"Finbra94-96.xlsx";"Quadro3-94";"OUTRANSFCORRENTES";1994;1;0
404;"Finbra94-96.xlsx";"Quadro3-94";"TRANSFCAPITAL";1994;1;0
405;"Finbra94-96.xlsx";"Quadro3-94";"TRANSFUNIÃO";1994;1;0
406;"Finbra94-96.xlsx";"Quadro3-94";"TRANSFESTADOS";1994;1;0
407;"Finbra94-96.xlsx";"Quadro3-94";"OUTRANSFCAPITAL";1994;1;0
408;"Finbra94-96.xlsx";"Quadro3-95";"MUNICÍPIOS";1995;1;1
409;"Finbra94-96.xlsx";"Quadro3-95";"UF";1995;1;1
410;"Finbra94-96.xlsx";"Quadro3-95";"TRANSFCOR";1995;1;0
411;"Finbra94-96.xlsx";"Quadro3-95";"CPFPM";1995;1;0
412;"Finbra94-96.xlsx";"Quadro3-95";"CPITR";1995;1;0
413;"Finbra94-96.xlsx";"Quadro3-95";"IOFOURO";1995;1;0
414;"Finbra94-96.xlsx";"Quadro3-95";"ICMS";1995;1;0
415;"Finbra94-96.xlsx";"Quadro3-95";"IPVA";1995;1;0
416;"Finbra94-96.xlsx";"Quadro3-95";"FPEX";1995;1;0
417;"Finbra94-96.xlsx";"Quadro3-95";"OUTRANSCORR";1995;1;0
418;"Finbra94-96.xlsx";"Quadro3-95";"TRANSFCAPITAL";1995;1;0
419;"Finbra94-96.xlsx";"Quadro3-95";"TRANSFUNIAO";1995;1;0
420;"Finbra94-96.xlsx";"Quadro3-95";"TRANESTADOS";1995;1;0
421;"Finbra94-96.xlsx";"Quadro3-95";"TRANSCAPITAL";1995;1;0
422;"Finbra94-96.xlsx";"Quadro3-96";"MUNICÍPIOS";1996;1;1
423;"Finbra94-96.xlsx";"Quadro3-96";"UF";1996;1;1
424;"Finbra94-96.xlsx";"Quadro3-96";"TRANSFCORRENTES";1996;1;0
425;"Finbra94-96.xlsx";"Quadro3-96";"CPFPM";1996;1;0
426;"Finbra94-96.xlsx";"Quadro3-96";"CPITR";1996;1;0
427;"Finbra94-96.xlsx";"Quadro3-96";"CPIOFOURO";1996;1;0
428;"Finbra94-96.xlsx";"Quadro3-96";"CPICMS";1996;1;0
429;"Finbra94-96.xlsx";"Quadro3-96";"CPIPVA";1996;1;0
430;"Finbra94-96.xlsx";"Quadro3-96";"CPFPEX";1996;1;0
431;"Finbra94-96.xlsx";"Quadro3-96";"OUTRANSFCORRENTES";1996;1;0
432;"Finbra94-96.xlsx";"Quadro3-96";"TRANSFCAPITAL";1996;1;0
433;"Finbra94-96.xlsx";"Quadro3-96";"TRANSFUNIÃO";1996;1;0
434;"Finbra94-96.xlsx";"Quadro3-96";"TRANSFESTADOS";1996;1;0
435;"Finbra94-96.xlsx";"Quadro3-96";"OUTRANSFCAPITAL";1996;1;0
436;"Finbra94-96.xlsx";"Quadro4-94";"MUNICÍPIOS";1994;1;1
437;"Finbra94-96.xlsx";"Quadro4-94";"UF";1994;1;1
438;"Finbra94-96.xlsx";"Quadro4-94";"DESPORÇAMENTÁRIA";1994;1;0
439;"Finbra94-96.xlsx";"Quadro4-94";"DESPCORRENTES";1994;1;0
440;"Finbra94-96.xlsx";"Quadro4-94";"DESPCUSTEIO";1994;1;0
441;"Finbra94-96.xlsx";"Quadro4-94";"PESSOAL";1994;1;0
442;"Finbra94-96.xlsx";"Quadro4-94";"SERVTERCEIROS";1994;1;0
443;"Finbra94-96.xlsx";"Quadro4-94";"TRANSFCORRENTES";1994;1;0
444;"Finbra94-96.xlsx";"Quadro4-94";"TRANSFINTRAGOV";1994;1;0
445;"Finbra94-96.xlsx";"Quadro4-94";"TRANSFPESSOAS";1994;1;0
446;"Finbra94-96.xlsx";"Quadro4-94";"DESPCAPITAL";1994;1;0
447;"Finbra94-96.xlsx";"Quadro4-94";"INVESTIMENTOS";1994;1;0
448;"Finbra94-96.xlsx";"Quadro4-94";"INVERFINANCEIRAS";1994;1;0
449;"Finbra94-96.xlsx";"Quadro4-94";"TRANSFCAPITAL";1994;1;0
450;"Finbra94-96.xlsx";"Quadro4-95";"MUNICÍPIOS";1995;1;1
451;"Finbra94-96.xlsx";"Quadro4-95";"UF";1995;1;1
452;"Finbra94-96.xlsx";"Quadro4-95";"DESPORÇAMENTÁRIA";1995;1;0
453;"Finbra94-96.xlsx";"Quadro4-95";"DESPCORRENTES";1995;1;0
454;"Finbra94-96.xlsx";"Quadro4-95";"DESPCUSTEIO";1995;1;0
455;"Finbra94-96.xlsx";"Quadro4-95";"PESSOAL";1995;1;0
456;"Finbra94-96.xlsx";"Quadro4-95";"SERVTERCENCARGOS";1995;1;0
457;"Finbra94-96.xlsx";"Quadro4-95";"TRANSFCORRENTES";1995;1;0
458;"Finbra94-96.xlsx";"Quadro4-95";"TRANSFINTRAGOV";1995;1;0
459;"Finbra94-96.xlsx";"Quadro4-95";"TRANSFPESSOAS";1995;1;0
460;"Finbra94-96.xlsx";"Quadro4-95";"DESPCAPITAL";1995;1;0
461;"Finbra94-96.xlsx";"Quadro4-95";"INVESTIMENTOS";1995;1;0
462;"Finbra94-96.xlsx";"Quadro4-95";"INVERSFINANC";1995;1;0
463;"Finbra94-96.xlsx";"Quadro4-95";"TRANSFCAPITAL";1995;1;0
464;"Finbra94-96.xlsx";"Quadro4-96";"MUNICÍPIOS";1996;1;1
465;"Finbra94-96.xlsx";"Quadro4-96";"UF";1996;1;1
466;"Finbra94-96.xlsx";"Quadro4-96";"DESPORÇAMENTÁRIA";1996;1;0
467;"Finbra94-96.xlsx";"Quadro4-96";"DESPCORRENTES";1996;1;0
468;"Finbra94-96.xlsx";"Quadro4-96";"DESPCUSTEIO";1996;1;0
469;"Finbra94-96.xlsx";"Quadro4-96";"PESSOAL";1996;1;0
470;"Finbra94-96.xlsx";"Quadro4-96";"SERVTERCEIROS";1996;1;0
471;"Finbra94-96.xlsx";"Quadro4-96";"TRANSFCORRENTES";1996;1;0
472;"Finbra94-96.xlsx";"Quadro4-96";"TRANSINTRAGOV";1996;1;0
473;"Finbra94-96.xlsx";"Quadro4-96";"TRANSFPESSOAS";1996;1;0
474;"Finbra94-96.xlsx";"Quadro4-96";"DESPCAPITAL";1996;1;0
475;"Finbra94-96.xlsx";"Quadro4-96";"INVESTIMENTOS";1996;1;0
476;"Finbra94-96.xlsx";"Quadro4-96";"IVERSFINANCEIRAS";1996;1;0
477;"Finbra94-96.xlsx";"Quadro4-96";"TRANSFCAPITAL";1996;1;0
478;"Finbra94-96.xlsx";"Quadro5-96";"MUNICÍPIOS";1996;1;1
479;"Finbra94-96.xlsx";"Quadro5-96";"UF";1996;1;1
480;"Finbra94-96.xlsx";"Quadro5-96";"TOTALDESPFUNÇÃO";1996;1;0
481;"Finbra94-96.xlsx";"Quadro5-96";"LEGISLATIVA";1996;1;0
482;"Finbra94-96.xlsx";"Quadro5-96";"JUDICIÁRIA";1996;1;0
483;"Finbra94-96.xlsx";"Quadro5-96";"PLANEJAMENTO";1996;1;0
484;"Finbra94-96.xlsx";"Quadro5-96";"AGRICULTURA";1996;1;0
485;"Finbra94-96.xlsx";"Quadro5-96";"EDUCAÇÃOCULTURA";1996;1;0
486;"Finbra94-96.xlsx";"Quadro5-96";"HABITAÇAOURBANISMO";1996;1;0
487;"Finbra94-96.xlsx";"Quadro5-96";"INDUSTRIACOMÉRCIO";1996;1;0
488;"Finbra94-96.xlsx";"Quadro5-96";"SAUDESANEAMENTO";1996;1;0
489;"Finbra94-96.xlsx";"Quadro5-96";"ASSISTENCIAEPREVIDENCIA";1996;1;0
490;"Finbra94-96.xlsx";"Quadro5-96";"TRANSPORTE";1996;1;0
491;"Finbra94-96.xlsx";"Quadro5-96";"OUTRAS";1996;1;0
492;"Finbra94-96.xlsx";"REFERENCIA_MONETARIA";"ano";NA;0;0
493;"Finbra94-96.xlsx";"REFERENCIA_MONETARIA";"moeda";NA;0;0
494;"Finbra94-96.xlsx";"ugmunicipios";"UG";NA;0;1
495;"Finbra94-96.xlsx";"ugmunicipios";"município";NA;0;1
496;"Finbra94-96.xlsx";"ugmunicipios";"uf";NA;0;1
497;"Finbra1997.xlsx";"Cod_Capitais";"UG";1997;0;1
498;"Finbra1997.xlsx";"Cod_Capitais";"MUNICIPIO";1997;0;1
499;"Finbra1997.xlsx";"Cod_Capitais";"UF";1997;0;1
500;"Finbra1997.xlsx";"Estados";"UF";1997;0;1
501;"Finbra1997.xlsx";"Estados";"Estados";1997;0;1
502;"Finbra1997.xlsx";"Plano_de_Contas";"CÓD";1997;0;0
503;"Finbra1997.xlsx";"Plano_de_Contas";"CONTAS DE RECEITAS";1997;0;0
504;"Finbra1997.xlsx";"Plano_de_Contas";"CONTAS DE DESPESAS POR CATEGORIAS ECONÔMICAS";1997;0;0
505;"Finbra1997.xlsx";"Plano_de_Contas";"CONTAS DE DESPESAS POR FUNÇÃO";1997;0;0
506;"Finbra1997.xlsx";"Quadro1";"UG";1997;1;1
507;"Finbra1997.xlsx";"Quadro1";"REC_ORCAM";1997;1;0
508;"Finbra1997.xlsx";"Quadro1";"REC_CORRE";1997;1;0
509;"Finbra1997.xlsx";"Quadro1";"REC_TRIBUT";1997;1;0
510;"Finbra1997.xlsx";"Quadro1";"REC_PATRIM";1997;1;0
511;"Finbra1997.xlsx";"Quadro1";"REC_IND";1997;1;0
512;"Finbra1997.xlsx";"Quadro1";"Rec_TR_CORRENTE";1997;1;0
513;"Finbra1997.xlsx";"Quadro1";"OUT_RCORRE";1997;1;0
514;"Finbra1997.xlsx";"Quadro1";"REC_CAPIT";1997;1;0
515;"Finbra1997.xlsx";"Quadro1";"OP_CREDITO";1997;1;0
516;"Finbra1997.xlsx";"Quadro1";"ALIEN_BENS";1997;1;0
517;"Finbra1997.xlsx";"Quadro1";"REC_TR_CAPITAL";1997;1;0
518;"Finbra1997.xlsx";"Quadro1";"OUT_RCAPIT";1997;1;0
519;"Finbra1997.xlsx";"Quadro2";"UG";1997;1;1
520;"Finbra1997.xlsx";"Quadro2";"REC_TRIBUT";1997;1;0
521;"Finbra1997.xlsx";"Quadro2";"IMPOSTOS";1997;1;0
522;"Finbra1997.xlsx";"Quadro2";"IMP_PATREN";1997;1;0
523;"Finbra1997.xlsx";"Quadro2";"IPTU";1997;1;0
524;"Finbra1997.xlsx";"Quadro2";"ITBI";1997;1;0
525;"Finbra1997.xlsx";"Quadro2";"IMP_PROCIR";1997;1;0
526;"Finbra1997.xlsx";"Quadro2";"ISS";1997;1;0
527;"Finbra1997.xlsx";"Quadro2";"IVVC";1997;1;0
528;"Finbra1997.xlsx";"Quadro2";"TAXAS_TOT";1997;1;0
529;"Finbra1997.xlsx";"Quadro2";"TX_POLICIA";1997;1;0
530;"Finbra1997.xlsx";"Quadro2";"TX_SERVICO";1997;1;0
531;"Finbra1997.xlsx";"Quadro2";"CONT_MELHO";1997;1;0
532;"Finbra1997.xlsx";"Quadro3";"UG";1997;1;1
533;"Finbra1997.xlsx";"Quadro3";"T_CORRENTE";1997;1;0
534;"Finbra1997.xlsx";"Quadro3";"FPM";1997;1;0
535;"Finbra1997.xlsx";"Quadro3";"ITR";1997;1;0
536;"Finbra1997.xlsx";"Quadro3";"IOF_OURO";1997;1;0
537;"Finbra1997.xlsx";"Quadro3";"ICMS";1997;1;0
538;"Finbra1997.xlsx";"Quadro3";"IPVA";1997;1;0
539;"Finbra1997.xlsx";"Quadro3";"FPEX";1997;1;0
540;"Finbra1997.xlsx";"Quadro3";"OUT_TCORRE";1997;1;0
541;"Finbra1997.xlsx";"Quadro3";"T_CAPITAL";1997;1;0
542;"Finbra1997.xlsx";"Quadro3";"T_UNIAO";1997;1;0
543;"Finbra1997.xlsx";"Quadro3";"T_ESTADOS";1997;1;0
544;"Finbra1997.xlsx";"Quadro3";"OUT_TCAPIT";1997;1;0
545;"Finbra1997.xlsx";"Quadro4";"UG";1997;1;1
546;"Finbra1997.xlsx";"Quadro4";"D_ORCAMENT";1997;1;0
547;"Finbra1997.xlsx";"Quadro4";"D_CORRENTE";1997;1;0
548;"Finbra1997.xlsx";"Quadro4";"D_CUSTEIO";1997;1;0
549;"Finbra1997.xlsx";"Quadro4";"D_PESSOAL";1997;1;0
550;"Finbra1997.xlsx";"Quadro4";"SERV_TERC";1997;1;0
551;"Finbra1997.xlsx";"Quadro4";"DESP_TR_CORRENTE";1997;1;0
552;"Finbra1997.xlsx";"Quadro4";"T_INTRAGOV";1997;1;0
553;"Finbra1997.xlsx";"Quadro4";"T_APESSOAS";1997;1;0
554;"Finbra1997.xlsx";"Quadro4";"D_CAPITAL";1997;1;0
555;"Finbra1997.xlsx";"Quadro4";"INVESTIMEN";1997;1;0
556;"Finbra1997.xlsx";"Quadro4";"INVERSOESF";1997;1;0
557;"Finbra1997.xlsx";"Quadro4";"DESP_TR_CAPITAL";1997;1;0
558;"Finbra1997.xlsx";"Quadro5";"UG";1997;1;1
559;"Finbra1997.xlsx";"Quadro5";"DESPFUNÇÃO";1997;1;0
560;"Finbra1997.xlsx";"Quadro5";"LEGISLATIVA";1997;1;0
561;"Finbra1997.xlsx";"Quadro5";"JUDICIÁRIA";1997;1;0
562;"Finbra1997.xlsx";"Quadro5";"PLANEJAMENTO";1997;1;0
563;"Finbra1997.xlsx";"Quadro5";"AGRICULTURA";1997;1;0
564;"Finbra1997.xlsx";"Quadro5";"COMUNICAÇÕES";1997;1;0
565;"Finbra1997.xlsx";"Quadro5";"DEF_NAC_SEG_PÚBLICA";1997;1;0
566;"Finbra1997.xlsx";"Quadro5";"DESENV_REGIONAL";1997;1;0
567;"Finbra1997.xlsx";"Quadro5";"EDUCAÇÃO_CULTURA";1997;1;0
568;"Finbra1997.xlsx";"Quadro5";"ENERGIA_RECMINERAIS";1997;1;0
569;"Finbra1997.xlsx";"Quadro5";"HABITAÇÃO_URBANISMO";1997;1;0
570;"Finbra1997.xlsx";"Quadro5";"INDUST_COMERC_SERVIÇOS";1997;1;0
571;"Finbra1997.xlsx";"Quadro5";"REL_EXTERIORES";1997;1;0
572;"Finbra1997.xlsx";"Quadro5";"SAUDE_SANEAMENTO";1997;1;0
573;"Finbra1997.xlsx";"Quadro5";"TRABALHO";1997;1;0
574;"Finbra1997.xlsx";"Quadro5";"ASSISTENCIA_PREVIDENCIA";1997;1;0
575;"Finbra1997.xlsx";"Quadro5";"TRANSPORTE";1997;1;0
576;"Finbra1997.xlsx";"Quadro5";"OUTRAS_FUNÇÕES";1997;1;0
577;"Finbra1997.xlsx";"UG97";"UG";1997;0;1
578;"Finbra1997.xlsx";"UG97";"NOME";1997;0;1
579;"Finbra1997.xlsx";"UG97";"UF";1997;0;1
580;"Finbra1998.xlsx";"Ativo";"CD_UF";1998;0;1
581;"Finbra1998.xlsx";"Ativo";"CD_MUN";1998;0;1
582;"Finbra1998.xlsx";"Ativo";"Ativo";1998;0;0
583;"Finbra1998.xlsx";"Ativo";"Ativo Financeiro";1998;0;0
584;"Finbra1998.xlsx";"Ativo";"Disponivel";1998;0;0
585;"Finbra1998.xlsx";"Ativo";"Caixa";1998;0;0
586;"Finbra1998.xlsx";"Ativo";"Bancos";1998;0;0
587;"Finbra1998.xlsx";"Ativo";"Aplic Financ";1998;0;0
588;"Finbra1998.xlsx";"Ativo";"Creditos Circul AF";1998;0;0
589;"Finbra1998.xlsx";"Ativo";"Cred a Receber";1998;0;0
590;"Finbra1998.xlsx";"Ativo";"Dep Realiz CP";1998;0;0
591;"Finbra1998.xlsx";"Ativo";"Out Valor Realiz";1998;0;0
592;"Finbra1998.xlsx";"Ativo";"Ativo N Fin";1998;0;0
593;"Finbra1998.xlsx";"Ativo";"Realiz CP";1998;0;0
594;"Finbra1998.xlsx";"Ativo";"Creditos Circul ANF";1998;0;0
595;"Finbra1998.xlsx";"Ativo";"Fornec Receber";1998;0;0
596;"Finbra1998.xlsx";"Ativo";"Creditos Parcelados";1998;0;0
597;"Finbra1998.xlsx";"Ativo";"Diversos Respons";1998;0;0
598;"Finbra1998.xlsx";"Ativo";"Emprest e Financ";1998;0;0
599;"Finbra1998.xlsx";"Ativo";"Adiantam Concedidos";1998;0;0
600;"Finbra1998.xlsx";"Ativo";"Recursos vinculados";1998;0;0
601;"Finbra1998.xlsx";"Ativo";"Out Cred Circul";1998;0;0
602;"Finbra1998.xlsx";"Ativo";"Provisao Dev Duvid";1998;0;0
603;"Finbra1998.xlsx";"Ativo";"Bens e Val Circul";1998;0;0
604;"Finbra1998.xlsx";"Ativo";"Estoques";1998;0;0
605;"Finbra1998.xlsx";"Ativo";"Out Bens Val Circul";1998;0;0
606;"Finbra1998.xlsx";"Ativo";"Valores Pendentes CP";1998;0;0
607;"Finbra1998.xlsx";"Ativo";"Desp Antecipadas";1998;0;0
608;"Finbra1998.xlsx";"Ativo";"Valores Diferidos";1998;0;0
609;"Finbra1998.xlsx";"Ativo";"Out Val Pend CP";1998;0;0
610;"Finbra1998.xlsx";"Ativo";"Realizavel LP";1998;0;0
611;"Finbra1998.xlsx";"Ativo";"Dep Realiz LP";1998;0;0
612;"Finbra1998.xlsx";"Ativo";"Dep Compuls";1998;0;0
613;"Finbra1998.xlsx";"Ativo";"Recursos Vincul";1998;0;0
614;"Finbra1998.xlsx";"Ativo";"Cred Realiz LP";1998;0;0
615;"Finbra1998.xlsx";"Ativo";"Divida Ativa";1998;0;0
616;"Finbra1998.xlsx";"Ativo";"Deved Entid Agente";1998;0;0
617;"Finbra1998.xlsx";"Ativo";"Emprest Financ";1998;0;0
618;"Finbra1998.xlsx";"Ativo";"Creditos a Receber";1998;0;0
619;"Finbra1998.xlsx";"Ativo";"Prov Perdas Provav LP";1998;0;0
620;"Finbra1998.xlsx";"Ativo";"Permanente";1998;0;0
621;"Finbra1998.xlsx";"Ativo";"Investimentos";1998;0;0
622;"Finbra1998.xlsx";"Ativo";"Partic Societaria";1998;0;0
623;"Finbra1998.xlsx";"Ativo";"Out Investimentos";1998;0;0
624;"Finbra1998.xlsx";"Ativo";"Prov Perdas Provav Perm";1998;0;0
625;"Finbra1998.xlsx";"Ativo";"Imobilizado";1998;0;0
626;"Finbra1998.xlsx";"Ativo";"Bens Moveis Imoveis";1998;0;0
627;"Finbra1998.xlsx";"Ativo";"Titulos Valores";1998;0;0
628;"Finbra1998.xlsx";"Ativo";"Deprec Amort Ex";1998;0;0
629;"Finbra1998.xlsx";"Ativo";"Diferido";1998;0;0
630;"Finbra1998.xlsx";"Ativo";"Desp Diferidas";1998;0;0
631;"Finbra1998.xlsx";"Ativo";"Amortiz Acumulada";1998;0;0
632;"Finbra1998.xlsx";"Ativo";"Ativo Real";1998;0;0
633;"Finbra1998.xlsx";"Ativo";"Ativo Compensado";1998;0;0
634;"Finbra1998.xlsx";"Ativo";"Resp Titulo Val";1998;0;0
635;"Finbra1998.xlsx";"Ativo";"Garantias";1998;0;0
636;"Finbra1998.xlsx";"Ativo";"Convenios Contratos";1998;0;0
637;"Finbra1998.xlsx";"Ativo";"Out Compensac";1998;0;0
638;"Finbra1998.xlsx";"Cod_Capitais";"CD_UF";1998;0;1
639;"Finbra1998.xlsx";"Cod_Capitais";"UG";1998;0;1
640;"Finbra1998.xlsx";"Cod_Capitais";"CD_MUN";1998;0;1
641;"Finbra1998.xlsx";"Cod_Capitais";"MUNICIPIO";1998;0;1
642;"Finbra1998.xlsx";"Cod_Capitais";"UF";1998;0;1
643;"Finbra1998.xlsx";"Cod_IBGE_Mun";"CD_UF";1998;0;1
644;"Finbra1998.xlsx";"Cod_IBGE_Mun";"CD_MUN";1998;0;1
645;"Finbra1998.xlsx";"Cod_IBGE_Mun";"MUNICIPIO";1998;0;1
646;"Finbra1998.xlsx";"Cod_IBGE_UF";"CD_UF";1998;0;1
647;"Finbra1998.xlsx";"Cod_IBGE_UF";"ESTADO";1998;0;1
648;"Finbra1998.xlsx";"Cod_IBGE_UF";"UF";1998;0;1
649;"Finbra1998.xlsx";"Cod_Siafi";"UG";1998;0;1
650;"Finbra1998.xlsx";"Cod_Siafi";"NOME DO MUNICIPIO SIAFI";1998;0;1
651;"Finbra1998.xlsx";"Cod_Siafi";"UF";1998;0;1
652;"Finbra1998.xlsx";"Cod_Siafi";"MUNICÍPIO/UF";1998;0;1
653;"Finbra1998.xlsx";"Cod_Siafi";"CdUF";1998;0;1
654;"Finbra1998.xlsx";"Cod_Siafi";"CdMun";1998;0;1
655;"Finbra1998.xlsx";"Cod_Siafi";"Dg";1998;0;0
656;"Finbra1998.xlsx";"Cod_Siafi";"ibge UfMuni";1998;0;0
657;"Finbra1998.xlsx";"Cod_Siafi";"ibge UfMuniD";1998;0;0
658;"Finbra1998.xlsx";"Cod_Siafi";"NOME IBGE";1998;0;1
659;"Finbra1998.xlsx";"Cod_Siafi";"Populacao 2000";1998;0;0
660;"Finbra1998.xlsx";"Cod_Siafi";"Nome Caixa";1998;0;0
661;"Finbra1998.xlsx";"CT_Ativo";"CODIGO";1998;0;0
662;"Finbra1998.xlsx";"CT_Ativo";"DESCRICAO";1998;0;0
663;"Finbra1998.xlsx";"CT_Despesas";"CODIGO";1998;0;0
664;"Finbra1998.xlsx";"CT_Despesas";"DESCRICAO";1998;0;0
665;"Finbra1998.xlsx";"CT_Passivo";"CODIGO";1998;0;0
666;"Finbra1998.xlsx";"CT_Passivo";"DESCRICAO";1998;0;0
667;"Finbra1998.xlsx";"CT_Receitas";"CODIGO";1998;0;0
